,consumption,interval_start,interval_end,unit,type,data_source
258,0.032,2024-06-24T15:00:00+01:00,2024-06-24T15:30:00+01:00,kwh,electrity,octopus_api
259,0.011,2024-06-24T14:30:00+01:00,2024-06-24T15:00:00+01:00,kwh,electrity,octopus_api
260,0.014,2024-06-24T14:00:00+01:00,2024-06-24T14:30:00+01:00,kwh,electrity,octopus_api
261,0.017,2024-06-24T13:30:00+01:00,2024-06-24T14:00:00+01:00,kwh,electrity,octopus_api
262,0.013,2024-06-24T13:00:00+01:00,2024-06-24T13:30:00+01:00,kwh,electrity,octopus_api
263,0.01,2024-06-24T12:30:00+01:00,2024-06-24T13:00:00+01:00,kwh,electrity,octopus_api
264,0.011,2024-06-24T12:00:00+01:00,2024-06-24T12:30:00+01:00,kwh,electrity,octopus_api
265,0.012,2024-06-24T11:30:00+01:00,2024-06-24T12:00:00+01:00,kwh,electrity,octopus_api
266,0.011,2024-06-24T11:00:00+01:00,2024-06-24T11:30:00+01:00,kwh,electrity,octopus_api
267,0.008,2024-06-24T10:30:00+01:00,2024-06-24T11:00:00+01:00,kwh,electrity,octopus_api
268,0.01,2024-06-24T10:00:00+01:00,2024-06-24T10:30:00+01:00,kwh,electrity,octopus_api
269,0.569,2024-06-24T09:30:00+01:00,2024-06-24T10:00:00+01:00,kwh,electrity,octopus_api
270,0.028,2024-06-24T09:00:00+01:00,2024-06-24T09:30:00+01:00,kwh,electrity,octopus_api
271,1.105,2024-06-24T08:30:00+01:00,2024-06-24T09:00:00+01:00,kwh,electrity,octopus_api
272,0.787,2024-06-24T08:00:00+01:00,2024-06-24T08:30:00+01:00,kwh,electrity,octopus_api
273,0.003,2024-06-24T07:30:00+01:00,2024-06-24T08:00:00+01:00,kwh,electrity,octopus_api
274,0.001,2024-06-24T07:00:00+01:00,2024-06-24T07:30:00+01:00,kwh,electrity,octopus_api
275,0.0,2024-06-24T06:30:00+01:00,2024-06-24T07:00:00+01:00,kwh,electrity,octopus_api
276,0.0,2024-06-24T06:00:00+01:00,2024-06-24T06:30:00+01:00,kwh,electrity,octopus_api
277,0.0,2024-06-24T05:30:00+01:00,2024-06-24T06:00:00+01:00,kwh,electrity,octopus_api
278,0.001,2024-06-24T05:00:00+01:00,2024-06-24T05:30:00+01:00,kwh,electrity,octopus_api
279,0.0,2024-06-24T04:30:00+01:00,2024-06-24T05:00:00+01:00,kwh,electrity,octopus_api
280,0.0,2024-06-24T04:00:00+01:00,2024-06-24T04:30:00+01:00,kwh,electrity,octopus_api
281,0.0,2024-06-24T03:30:00+01:00,2024-06-24T04:00:00+01:00,kwh,electrity,octopus_api
282,0.0,2024-06-24T03:00:00+01:00,2024-06-24T03:30:00+01:00,kwh,electrity,octopus_api
283,0.0,2024-06-24T02:30:00+01:00,2024-06-24T03:00:00+01:00,kwh,electrity,octopus_api
284,0.0,2024-06-24T02:00:00+01:00,2024-06-24T02:30:00+01:00,kwh,electrity,octopus_api
285,0.0,2024-06-24T01:30:00+01:00,2024-06-24T02:00:00+01:00,kwh,electrity,octopus_api
286,0.0,2024-06-24T01:00:00+01:00,2024-06-24T01:30:00+01:00,kwh,electrity,octopus_api
287,0.0,2024-06-24T00:30:00+01:00,2024-06-24T01:00:00+01:00,kwh,electrity,octopus_api
288,0.0,2024-06-24T00:00:00+01:00,2024-06-24T00:30:00+01:00,kwh,electrity,octopus_api
289,0.0,2024-06-23T23:30:00+01:00,2024-06-24T00:00:00+01:00,kwh,electrity,octopus_api
290,0.0,2024-06-23T23:00:00+01:00,2024-06-23T23:30:00+01:00,kwh,electrity,octopus_api
291,0.0,2024-06-23T22:30:00+01:00,2024-06-23T23:00:00+01:00,kwh,electrity,octopus_api
292,0.001,2024-06-23T22:00:00+01:00,2024-06-23T22:30:00+01:00,kwh,electrity,octopus_api
293,0.0,2024-06-23T21:30:00+01:00,2024-06-23T22:00:00+01:00,kwh,electrity,octopus_api
294,0.021,2024-06-23T21:00:00+01:00,2024-06-23T21:30:00+01:00,kwh,electrity,octopus_api
295,0.0,2024-06-23T20:30:00+01:00,2024-06-23T21:00:00+01:00,kwh,electrity,octopus_api
296,0.0,2024-06-23T20:00:00+01:00,2024-06-23T20:30:00+01:00,kwh,electrity,octopus_api
297,0.0,2024-06-23T19:30:00+01:00,2024-06-23T20:00:00+01:00,kwh,electrity,octopus_api
298,0.003,2024-06-23T19:00:00+01:00,2024-06-23T19:30:00+01:00,kwh,electrity,octopus_api
299,0.006,2024-06-23T18:30:00+01:00,2024-06-23T19:00:00+01:00,kwh,electrity,octopus_api
300,0.005,2024-06-23T18:00:00+01:00,2024-06-23T18:30:00+01:00,kwh,electrity,octopus_api
301,0.013,2024-06-23T17:30:00+01:00,2024-06-23T18:00:00+01:00,kwh,electrity,octopus_api
302,0.012,2024-06-23T17:00:00+01:00,2024-06-23T17:30:00+01:00,kwh,electrity,octopus_api
303,0.001,2024-06-23T16:30:00+01:00,2024-06-23T17:00:00+01:00,kwh,electrity,octopus_api
304,0.009,2024-06-23T16:00:00+01:00,2024-06-23T16:30:00+01:00,kwh,electrity,octopus_api
305,0.018,2024-06-23T15:30:00+01:00,2024-06-23T16:00:00+01:00,kwh,electrity,octopus_api
306,0.014,2024-06-23T15:00:00+01:00,2024-06-23T15:30:00+01:00,kwh,electrity,octopus_api
307,0.019,2024-06-23T14:30:00+01:00,2024-06-23T15:00:00+01:00,kwh,electrity,octopus_api
308,0.018,2024-06-23T14:00:00+01:00,2024-06-23T14:30:00+01:00,kwh,electrity,octopus_api
309,0.018,2024-06-23T13:30:00+01:00,2024-06-23T14:00:00+01:00,kwh,electrity,octopus_api
310,0.004,2024-06-23T13:00:00+01:00,2024-06-23T13:30:00+01:00,kwh,electrity,octopus_api
311,0.003,2024-06-23T12:30:00+01:00,2024-06-23T13:00:00+01:00,kwh,electrity,octopus_api
312,0.016,2024-06-23T12:00:00+01:00,2024-06-23T12:30:00+01:00,kwh,electrity,octopus_api
313,0.014,2024-06-23T11:30:00+01:00,2024-06-23T12:00:00+01:00,kwh,electrity,octopus_api
314,0.011,2024-06-23T11:00:00+01:00,2024-06-23T11:30:00+01:00,kwh,electrity,octopus_api
315,0.012,2024-06-23T10:30:00+01:00,2024-06-23T11:00:00+01:00,kwh,electrity,octopus_api
316,0.009,2024-06-23T10:00:00+01:00,2024-06-23T10:30:00+01:00,kwh,electrity,octopus_api
317,0.008,2024-06-23T09:30:00+01:00,2024-06-23T10:00:00+01:00,kwh,electrity,octopus_api
318,0.0,2024-06-23T09:00:00+01:00,2024-06-23T09:30:00+01:00,kwh,electrity,octopus_api
319,0.0,2024-06-23T08:30:00+01:00,2024-06-23T09:00:00+01:00,kwh,electrity,octopus_api
320,0.004,2024-06-23T08:00:00+01:00,2024-06-23T08:30:00+01:00,kwh,electrity,octopus_api
321,0.003,2024-06-23T07:30:00+01:00,2024-06-23T08:00:00+01:00,kwh,electrity,octopus_api
322,0.002,2024-06-23T07:00:00+01:00,2024-06-23T07:30:00+01:00,kwh,electrity,octopus_api
323,0.001,2024-06-23T06:30:00+01:00,2024-06-23T07:00:00+01:00,kwh,electrity,octopus_api
324,0.0,2024-06-23T06:00:00+01:00,2024-06-23T06:30:00+01:00,kwh,electrity,octopus_api
325,0.0,2024-06-23T05:30:00+01:00,2024-06-23T06:00:00+01:00,kwh,electrity,octopus_api
326,0.0,2024-06-23T05:00:00+01:00,2024-06-23T05:30:00+01:00,kwh,electrity,octopus_api
327,0.0,2024-06-23T04:30:00+01:00,2024-06-23T05:00:00+01:00,kwh,electrity,octopus_api
328,0.0,2024-06-23T04:00:00+01:00,2024-06-23T04:30:00+01:00,kwh,electrity,octopus_api
329,0.0,2024-06-23T03:30:00+01:00,2024-06-23T04:00:00+01:00,kwh,electrity,octopus_api
330,0.0,2024-06-23T03:00:00+01:00,2024-06-23T03:30:00+01:00,kwh,electrity,octopus_api
331,0.0,2024-06-23T02:30:00+01:00,2024-06-23T03:00:00+01:00,kwh,electrity,octopus_api
332,0.0,2024-06-23T02:00:00+01:00,2024-06-23T02:30:00+01:00,kwh,electrity,octopus_api
333,0.0,2024-06-23T01:30:00+01:00,2024-06-23T02:00:00+01:00,kwh,electrity,octopus_api
334,0.0,2024-06-23T01:00:00+01:00,2024-06-23T01:30:00+01:00,kwh,electrity,octopus_api
335,0.0,2024-06-23T00:30:00+01:00,2024-06-23T01:00:00+01:00,kwh,electrity,octopus_api
336,0.0,2024-06-23T00:00:00+01:00,2024-06-23T00:30:00+01:00,kwh,electrity,octopus_api
337,0.0,2024-06-22T23:30:00+01:00,2024-06-23T00:00:00+01:00,kwh,electrity,octopus_api
338,0.0,2024-06-22T23:00:00+01:00,2024-06-22T23:30:00+01:00,kwh,electrity,octopus_api
339,0.0,2024-06-22T22:30:00+01:00,2024-06-22T23:00:00+01:00,kwh,electrity,octopus_api
340,0.001,2024-06-22T22:00:00+01:00,2024-06-22T22:30:00+01:00,kwh,electrity,octopus_api
341,0.0,2024-06-22T21:30:00+01:00,2024-06-22T22:00:00+01:00,kwh,electrity,octopus_api
342,0.0,2024-06-22T21:00:00+01:00,2024-06-22T21:30:00+01:00,kwh,electrity,octopus_api
343,0.0,2024-06-22T20:30:00+01:00,2024-06-22T21:00:00+01:00,kwh,electrity,octopus_api
344,0.001,2024-06-22T20:00:00+01:00,2024-06-22T20:30:00+01:00,kwh,electrity,octopus_api
345,0.002,2024-06-22T19:30:00+01:00,2024-06-22T20:00:00+01:00,kwh,electrity,octopus_api
346,0.003,2024-06-22T19:00:00+01:00,2024-06-22T19:30:00+01:00,kwh,electrity,octopus_api
347,0.0,2024-06-22T18:30:00+01:00,2024-06-22T19:00:00+01:00,kwh,electrity,octopus_api
348,0.009,2024-06-22T18:00:00+01:00,2024-06-22T18:30:00+01:00,kwh,electrity,octopus_api
349,0.013,2024-06-22T17:30:00+01:00,2024-06-22T18:00:00+01:00,kwh,electrity,octopus_api
350,0.018,2024-06-22T17:00:00+01:00,2024-06-22T17:30:00+01:00,kwh,electrity,octopus_api
351,0.017,2024-06-22T16:30:00+01:00,2024-06-22T17:00:00+01:00,kwh,electrity,octopus_api
352,0.017,2024-06-22T16:00:00+01:00,2024-06-22T16:30:00+01:00,kwh,electrity,octopus_api
353,0.015,2024-06-22T15:30:00+01:00,2024-06-22T16:00:00+01:00,kwh,electrity,octopus_api
354,0.013,2024-06-22T15:00:00+01:00,2024-06-22T15:30:00+01:00,kwh,electrity,octopus_api
355,0.019,2024-06-22T14:30:00+01:00,2024-06-22T15:00:00+01:00,kwh,electrity,octopus_api
356,0.019,2024-06-22T14:00:00+01:00,2024-06-22T14:30:00+01:00,kwh,electrity,octopus_api
357,0.01,2024-06-22T13:30:00+01:00,2024-06-22T14:00:00+01:00,kwh,electrity,octopus_api
358,0.016,2024-06-22T13:00:00+01:00,2024-06-22T13:30:00+01:00,kwh,electrity,octopus_api
359,0.017,2024-06-22T12:30:00+01:00,2024-06-22T13:00:00+01:00,kwh,electrity,octopus_api
360,0.02,2024-06-22T12:00:00+01:00,2024-06-22T12:30:00+01:00,kwh,electrity,octopus_api
361,0.797,2024-06-22T11:30:00+01:00,2024-06-22T12:00:00+01:00,kwh,electrity,octopus_api
362,0.0,2024-06-22T11:00:00+01:00,2024-06-22T11:30:00+01:00,kwh,electrity,octopus_api
363,0.008,2024-06-22T10:30:00+01:00,2024-06-22T11:00:00+01:00,kwh,electrity,octopus_api
364,0.007,2024-06-22T10:00:00+01:00,2024-06-22T10:30:00+01:00,kwh,electrity,octopus_api
365,0.007,2024-06-22T09:30:00+01:00,2024-06-22T10:00:00+01:00,kwh,electrity,octopus_api
366,0.003,2024-06-22T09:00:00+01:00,2024-06-22T09:30:00+01:00,kwh,electrity,octopus_api
367,0.0,2024-06-22T08:30:00+01:00,2024-06-22T09:00:00+01:00,kwh,electrity,octopus_api
368,0.001,2024-06-22T08:00:00+01:00,2024-06-22T08:30:00+01:00,kwh,electrity,octopus_api
369,0.002,2024-06-22T07:30:00+01:00,2024-06-22T08:00:00+01:00,kwh,electrity,octopus_api
370,0.001,2024-06-22T07:00:00+01:00,2024-06-22T07:30:00+01:00,kwh,electrity,octopus_api
371,0.0,2024-06-22T06:30:00+01:00,2024-06-22T07:00:00+01:00,kwh,electrity,octopus_api
372,0.0,2024-06-22T06:00:00+01:00,2024-06-22T06:30:00+01:00,kwh,electrity,octopus_api
373,0.0,2024-06-22T05:30:00+01:00,2024-06-22T06:00:00+01:00,kwh,electrity,octopus_api
374,0.001,2024-06-22T05:00:00+01:00,2024-06-22T05:30:00+01:00,kwh,electrity,octopus_api
375,0.0,2024-06-22T04:30:00+01:00,2024-06-22T05:00:00+01:00,kwh,electrity,octopus_api
376,0.0,2024-06-22T04:00:00+01:00,2024-06-22T04:30:00+01:00,kwh,electrity,octopus_api
377,0.0,2024-06-22T03:30:00+01:00,2024-06-22T04:00:00+01:00,kwh,electrity,octopus_api
378,0.0,2024-06-22T03:00:00+01:00,2024-06-22T03:30:00+01:00,kwh,electrity,octopus_api
379,0.0,2024-06-22T02:30:00+01:00,2024-06-22T03:00:00+01:00,kwh,electrity,octopus_api
380,0.0,2024-06-22T02:00:00+01:00,2024-06-22T02:30:00+01:00,kwh,electrity,octopus_api
381,0.0,2024-06-22T01:30:00+01:00,2024-06-22T02:00:00+01:00,kwh,electrity,octopus_api
382,0.0,2024-06-22T01:00:00+01:00,2024-06-22T01:30:00+01:00,kwh,electrity,octopus_api
383,0.0,2024-06-22T00:30:00+01:00,2024-06-22T01:00:00+01:00,kwh,electrity,octopus_api
384,0.0,2024-06-22T00:00:00+01:00,2024-06-22T00:30:00+01:00,kwh,electrity,octopus_api
385,0.0,2024-06-21T23:30:00+01:00,2024-06-22T00:00:00+01:00,kwh,electrity,octopus_api
386,0.0,2024-06-21T23:00:00+01:00,2024-06-21T23:30:00+01:00,kwh,electrity,octopus_api
387,0.0,2024-06-21T22:30:00+01:00,2024-06-21T23:00:00+01:00,kwh,electrity,octopus_api
388,0.001,2024-06-21T22:00:00+01:00,2024-06-21T22:30:00+01:00,kwh,electrity,octopus_api
389,0.001,2024-06-21T21:30:00+01:00,2024-06-21T22:00:00+01:00,kwh,electrity,octopus_api
390,0.0,2024-06-21T21:00:00+01:00,2024-06-21T21:30:00+01:00,kwh,electrity,octopus_api
391,0.0,2024-06-21T20:30:00+01:00,2024-06-21T21:00:00+01:00,kwh,electrity,octopus_api
392,0.0,2024-06-21T20:00:00+01:00,2024-06-21T20:30:00+01:00,kwh,electrity,octopus_api
393,0.0,2024-06-21T19:30:00+01:00,2024-06-21T20:00:00+01:00,kwh,electrity,octopus_api
394,0.001,2024-06-21T19:00:00+01:00,2024-06-21T19:30:00+01:00,kwh,electrity,octopus_api
395,0.0,2024-06-21T18:30:00+01:00,2024-06-21T19:00:00+01:00,kwh,electrity,octopus_api
396,0.014,2024-06-21T18:00:00+01:00,2024-06-21T18:30:00+01:00,kwh,electrity,octopus_api
397,0.007,2024-06-21T17:30:00+01:00,2024-06-21T18:00:00+01:00,kwh,electrity,octopus_api
398,0.003,2024-06-21T17:00:00+01:00,2024-06-21T17:30:00+01:00,kwh,electrity,octopus_api
399,0.013,2024-06-21T16:30:00+01:00,2024-06-21T17:00:00+01:00,kwh,electrity,octopus_api
400,0.016,2024-06-21T16:00:00+01:00,2024-06-21T16:30:00+01:00,kwh,electrity,octopus_api
401,0.022,2024-06-21T15:30:00+01:00,2024-06-21T16:00:00+01:00,kwh,electrity,octopus_api
402,0.015,2024-06-21T15:00:00+01:00,2024-06-21T15:30:00+01:00,kwh,electrity,octopus_api
403,0.014,2024-06-21T14:30:00+01:00,2024-06-21T15:00:00+01:00,kwh,electrity,octopus_api
404,0.015,2024-06-21T14:00:00+01:00,2024-06-21T14:30:00+01:00,kwh,electrity,octopus_api
405,0.021,2024-06-21T13:30:00+01:00,2024-06-21T14:00:00+01:00,kwh,electrity,octopus_api
406,0.013,2024-06-21T13:00:00+01:00,2024-06-21T13:30:00+01:00,kwh,electrity,octopus_api
407,0.015,2024-06-21T12:30:00+01:00,2024-06-21T13:00:00+01:00,kwh,electrity,octopus_api
408,0.014,2024-06-21T12:00:00+01:00,2024-06-21T12:30:00+01:00,kwh,electrity,octopus_api
409,0.016,2024-06-21T11:30:00+01:00,2024-06-21T12:00:00+01:00,kwh,electrity,octopus_api
410,0.017,2024-06-21T11:00:00+01:00,2024-06-21T11:30:00+01:00,kwh,electrity,octopus_api
411,0.012,2024-06-21T10:30:00+01:00,2024-06-21T11:00:00+01:00,kwh,electrity,octopus_api
412,0.009,2024-06-21T10:00:00+01:00,2024-06-21T10:30:00+01:00,kwh,electrity,octopus_api
413,0.032,2024-06-21T09:30:00+01:00,2024-06-21T10:00:00+01:00,kwh,electrity,octopus_api
414,0.025,2024-06-21T09:00:00+01:00,2024-06-21T09:30:00+01:00,kwh,electrity,octopus_api
415,0.363,2024-06-21T08:30:00+01:00,2024-06-21T09:00:00+01:00,kwh,electrity,octopus_api
416,0.335,2024-06-21T08:00:00+01:00,2024-06-21T08:30:00+01:00,kwh,electrity,octopus_api
417,0.788,2024-06-21T07:30:00+01:00,2024-06-21T08:00:00+01:00,kwh,electrity,octopus_api
418,0.0,2024-06-21T07:00:00+01:00,2024-06-21T07:30:00+01:00,kwh,electrity,octopus_api
419,0.001,2024-06-21T06:30:00+01:00,2024-06-21T07:00:00+01:00,kwh,electrity,octopus_api
420,0.0,2024-06-21T06:00:00+01:00,2024-06-21T06:30:00+01:00,kwh,electrity,octopus_api
421,0.038,2024-06-21T05:30:00+01:00,2024-06-21T06:00:00+01:00,kwh,electrity,octopus_api
422,0.0,2024-06-21T05:00:00+01:00,2024-06-21T05:30:00+01:00,kwh,electrity,octopus_api
423,0.0,2024-06-21T04:30:00+01:00,2024-06-21T05:00:00+01:00,kwh,electrity,octopus_api
424,0.0,2024-06-21T04:00:00+01:00,2024-06-21T04:30:00+01:00,kwh,electrity,octopus_api
425,0.0,2024-06-21T03:30:00+01:00,2024-06-21T04:00:00+01:00,kwh,electrity,octopus_api
426,0.0,2024-06-21T03:00:00+01:00,2024-06-21T03:30:00+01:00,kwh,electrity,octopus_api
427,0.0,2024-06-21T02:30:00+01:00,2024-06-21T03:00:00+01:00,kwh,electrity,octopus_api
428,0.001,2024-06-21T02:00:00+01:00,2024-06-21T02:30:00+01:00,kwh,electrity,octopus_api
429,0.001,2024-06-21T01:30:00+01:00,2024-06-21T02:00:00+01:00,kwh,electrity,octopus_api
430,0.0,2024-06-21T01:00:00+01:00,2024-06-21T01:30:00+01:00,kwh,electrity,octopus_api
431,0.0,2024-06-21T00:30:00+01:00,2024-06-21T01:00:00+01:00,kwh,electrity,octopus_api
432,0.0,2024-06-21T00:00:00+01:00,2024-06-21T00:30:00+01:00,kwh,electrity,octopus_api
433,0.0,2024-06-20T23:30:00+01:00,2024-06-21T00:00:00+01:00,kwh,electrity,octopus_api
434,0.0,2024-06-20T23:00:00+01:00,2024-06-20T23:30:00+01:00,kwh,electrity,octopus_api
435,0.0,2024-06-20T22:30:00+01:00,2024-06-20T23:00:00+01:00,kwh,electrity,octopus_api
436,0.0,2024-06-20T22:00:00+01:00,2024-06-20T22:30:00+01:00,kwh,electrity,octopus_api
437,0.001,2024-06-20T21:30:00+01:00,2024-06-20T22:00:00+01:00,kwh,electrity,octopus_api
438,0.0,2024-06-20T21:00:00+01:00,2024-06-20T21:30:00+01:00,kwh,electrity,octopus_api
439,0.0,2024-06-20T20:30:00+01:00,2024-06-20T21:00:00+01:00,kwh,electrity,octopus_api
440,0.001,2024-06-20T20:00:00+01:00,2024-06-20T20:30:00+01:00,kwh,electrity,octopus_api
441,0.003,2024-06-20T19:30:00+01:00,2024-06-20T20:00:00+01:00,kwh,electrity,octopus_api
442,0.004,2024-06-20T19:00:00+01:00,2024-06-20T19:30:00+01:00,kwh,electrity,octopus_api
443,0.002,2024-06-20T18:30:00+01:00,2024-06-20T19:00:00+01:00,kwh,electrity,octopus_api
444,0.005,2024-06-20T18:00:00+01:00,2024-06-20T18:30:00+01:00,kwh,electrity,octopus_api
445,0.002,2024-06-20T17:30:00+01:00,2024-06-20T18:00:00+01:00,kwh,electrity,octopus_api
446,0.0,2024-06-20T17:00:00+01:00,2024-06-20T17:30:00+01:00,kwh,electrity,octopus_api
447,0.0,2024-06-20T16:30:00+01:00,2024-06-20T17:00:00+01:00,kwh,electrity,octopus_api
448,0.008,2024-06-20T16:00:00+01:00,2024-06-20T16:30:00+01:00,kwh,electrity,octopus_api
449,0.021,2024-06-20T15:30:00+01:00,2024-06-20T16:00:00+01:00,kwh,electrity,octopus_api
450,0.016,2024-06-20T15:00:00+01:00,2024-06-20T15:30:00+01:00,kwh,electrity,octopus_api
451,0.009,2024-06-20T14:30:00+01:00,2024-06-20T15:00:00+01:00,kwh,electrity,octopus_api
452,0.007,2024-06-20T14:00:00+01:00,2024-06-20T14:30:00+01:00,kwh,electrity,octopus_api
453,0.013,2024-06-20T13:30:00+01:00,2024-06-20T14:00:00+01:00,kwh,electrity,octopus_api
454,0.015,2024-06-20T13:00:00+01:00,2024-06-20T13:30:00+01:00,kwh,electrity,octopus_api
455,0.016,2024-06-20T12:30:00+01:00,2024-06-20T13:00:00+01:00,kwh,electrity,octopus_api
456,0.018,2024-06-20T12:00:00+01:00,2024-06-20T12:30:00+01:00,kwh,electrity,octopus_api
457,0.008,2024-06-20T11:30:00+01:00,2024-06-20T12:00:00+01:00,kwh,electrity,octopus_api
458,0.014,2024-06-20T11:00:00+01:00,2024-06-20T11:30:00+01:00,kwh,electrity,octopus_api
459,0.006,2024-06-20T10:30:00+01:00,2024-06-20T11:00:00+01:00,kwh,electrity,octopus_api
460,0.008,2024-06-20T10:00:00+01:00,2024-06-20T10:30:00+01:00,kwh,electrity,octopus_api
461,0.864,2024-06-20T09:30:00+01:00,2024-06-20T10:00:00+01:00,kwh,electrity,octopus_api
462,1.207,2024-06-20T09:00:00+01:00,2024-06-20T09:30:00+01:00,kwh,electrity,octopus_api
463,0.35,2024-06-20T08:30:00+01:00,2024-06-20T09:00:00+01:00,kwh,electrity,octopus_api
464,0.894,2024-06-20T08:00:00+01:00,2024-06-20T08:30:00+01:00,kwh,electrity,octopus_api
465,0.873,2024-06-20T07:30:00+01:00,2024-06-20T08:00:00+01:00,kwh,electrity,octopus_api
466,0.355,2024-06-20T07:00:00+01:00,2024-06-20T07:30:00+01:00,kwh,electrity,octopus_api
467,0.464,2024-06-20T06:30:00+01:00,2024-06-20T07:00:00+01:00,kwh,electrity,octopus_api
468,0.381,2024-06-20T06:00:00+01:00,2024-06-20T06:30:00+01:00,kwh,electrity,octopus_api
469,0.544,2024-06-20T05:30:00+01:00,2024-06-20T06:00:00+01:00,kwh,electrity,octopus_api
470,0.484,2024-06-20T05:00:00+01:00,2024-06-20T05:30:00+01:00,kwh,electrity,octopus_api
471,0.426,2024-06-20T04:30:00+01:00,2024-06-20T05:00:00+01:00,kwh,electrity,octopus_api
472,0.482,2024-06-20T04:00:00+01:00,2024-06-20T04:30:00+01:00,kwh,electrity,octopus_api
473,0.53,2024-06-20T03:30:00+01:00,2024-06-20T04:00:00+01:00,kwh,electrity,octopus_api
474,3.452,2024-06-20T03:00:00+01:00,2024-06-20T03:30:00+01:00,kwh,electrity,octopus_api
475,3.554,2024-06-20T02:30:00+01:00,2024-06-20T03:00:00+01:00,kwh,electrity,octopus_api
476,3.681,2024-06-20T02:00:00+01:00,2024-06-20T02:30:00+01:00,kwh,electrity,octopus_api
477,3.601,2024-06-20T01:30:00+01:00,2024-06-20T02:00:00+01:00,kwh,electrity,octopus_api
478,3.569,2024-06-20T01:00:00+01:00,2024-06-20T01:30:00+01:00,kwh,electrity,octopus_api
479,3.547,2024-06-20T00:30:00+01:00,2024-06-20T01:00:00+01:00,kwh,electrity,octopus_api
480,0.75,2024-06-20T00:00:00+01:00,2024-06-20T00:30:00+01:00,kwh,electrity,octopus_api
481,0.561,2024-06-19T23:30:00+01:00,2024-06-20T00:00:00+01:00,kwh,electrity,octopus_api
482,0.6,2024-06-19T23:00:00+01:00,2024-06-19T23:30:00+01:00,kwh,electrity,octopus_api
483,0.591,2024-06-19T22:30:00+01:00,2024-06-19T23:00:00+01:00,kwh,electrity,octopus_api
484,0.993,2024-06-19T22:00:00+01:00,2024-06-19T22:30:00+01:00,kwh,electrity,octopus_api
485,3.407,2024-06-19T21:30:00+01:00,2024-06-19T22:00:00+01:00,kwh,electrity,octopus_api
486,3.885,2024-06-19T21:00:00+01:00,2024-06-19T21:30:00+01:00,kwh,electrity,octopus_api
487,0.891,2024-06-19T20:30:00+01:00,2024-06-19T21:00:00+01:00,kwh,electrity,octopus_api
488,0.0,2024-06-19T20:00:00+01:00,2024-06-19T20:30:00+01:00,kwh,electrity,octopus_api
489,0.0,2024-06-19T19:30:00+01:00,2024-06-19T20:00:00+01:00,kwh,electrity,octopus_api
490,0.002,2024-06-19T19:00:00+01:00,2024-06-19T19:30:00+01:00,kwh,electrity,octopus_api
491,0.003,2024-06-19T18:30:00+01:00,2024-06-19T19:00:00+01:00,kwh,electrity,octopus_api
492,0.007,2024-06-19T18:00:00+01:00,2024-06-19T18:30:00+01:00,kwh,electrity,octopus_api
493,0.005,2024-06-19T17:30:00+01:00,2024-06-19T18:00:00+01:00,kwh,electrity,octopus_api
494,0.009,2024-06-19T17:00:00+01:00,2024-06-19T17:30:00+01:00,kwh,electrity,octopus_api
495,0.013,2024-06-19T16:30:00+01:00,2024-06-19T17:00:00+01:00,kwh,electrity,octopus_api
496,0.012,2024-06-19T16:00:00+01:00,2024-06-19T16:30:00+01:00,kwh,electrity,octopus_api
497,0.011,2024-06-19T15:30:00+01:00,2024-06-19T16:00:00+01:00,kwh,electrity,octopus_api
498,0.015,2024-06-19T15:00:00+01:00,2024-06-19T15:30:00+01:00,kwh,electrity,octopus_api
499,0.012,2024-06-19T14:30:00+01:00,2024-06-19T15:00:00+01:00,kwh,electrity,octopus_api
500,0.013,2024-06-19T14:00:00+01:00,2024-06-19T14:30:00+01:00,kwh,electrity,octopus_api
501,0.019,2024-06-19T13:30:00+01:00,2024-06-19T14:00:00+01:00,kwh,electrity,octopus_api
502,0.019,2024-06-19T13:00:00+01:00,2024-06-19T13:30:00+01:00,kwh,electrity,octopus_api
503,0.013,2024-06-19T12:30:00+01:00,2024-06-19T13:00:00+01:00,kwh,electrity,octopus_api
504,0.013,2024-06-19T12:00:00+01:00,2024-06-19T12:30:00+01:00,kwh,electrity,octopus_api
505,0.011,2024-06-19T11:30:00+01:00,2024-06-19T12:00:00+01:00,kwh,electrity,octopus_api
506,0.009,2024-06-19T11:00:00+01:00,2024-06-19T11:30:00+01:00,kwh,electrity,octopus_api
507,0.012,2024-06-19T10:30:00+01:00,2024-06-19T11:00:00+01:00,kwh,electrity,octopus_api
508,0.151,2024-06-19T10:00:00+01:00,2024-06-19T10:30:00+01:00,kwh,electrity,octopus_api
509,0.015,2024-06-19T09:30:00+01:00,2024-06-19T10:00:00+01:00,kwh,electrity,octopus_api
510,0.745,2024-06-19T09:00:00+01:00,2024-06-19T09:30:00+01:00,kwh,electrity,octopus_api
511,1.294,2024-06-19T08:30:00+01:00,2024-06-19T09:00:00+01:00,kwh,electrity,octopus_api
512,1.645,2024-06-19T08:00:00+01:00,2024-06-19T08:30:00+01:00,kwh,electrity,octopus_api
513,1.748,2024-06-19T07:30:00+01:00,2024-06-19T08:00:00+01:00,kwh,electrity,octopus_api
514,0.423,2024-06-19T07:00:00+01:00,2024-06-19T07:30:00+01:00,kwh,electrity,octopus_api
515,0.932,2024-06-19T06:30:00+01:00,2024-06-19T07:00:00+01:00,kwh,electrity,octopus_api
